,Unnamed: 0,Price,Area,Location,No. of Bedrooms,Resale,MaintenanceStaff,Gymnasium,SwimmingPool,LandscapedGardens,JoggingTrack,RainWaterHarvesting,IndoorGames,ShoppingMall,Intercom,SportsFacility,ATM,ClubHouse,School,24X7Security,PowerBackup,CarParking,StaffQuarter,Cafeteria,MultipurposeRoom,Hospital,WashingMachine,Gasconnection,AC,Wifi,Children'splayarea,LiftAvailable,BED,VaastuCompliant,Microwave,GolfCourse,TV,DiningTable,Sofa,Wardrobe,Stadium
529,529,5580000,1200,Boduppal,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0,1.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0,1,0,0,,1.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0,0.0
530,530,4300000,1200,Manikonda,1.0,0.0,0.0,0.0,1.0,1.0,,0,0.0,0.0,0.0,1.0,0,1.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0,1,0,0,,1.0,1.0,0,1.0,0.0,0.0,0.0,1.0,0,0.0
531,531,5560000,1390,Vanasthalipuram,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0,1.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0,1,0,0,0.0,1.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0,0.0
532,532,2400000,540,Amberpet,1.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
533,533,12500000,1717,,2.0,0.0,,1.0,1.0,1.0,1.0,1,0.0,0.0,1.0,1.0,0,1.0,0.0,1.0,1,1,0.0,0.0,1.0,0.0,0,0,0,0,1.0,1.0,0.0,1,0.0,1.0,0.0,0.0,,0,0.0
534,534,12500000,1717,Gachibowli,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1,0.0,0.0,1.0,1.0,0,1.0,0.0,1.0,1,1,0.0,0.0,1.0,0.0,1,1,1,0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,0,1.0
535,535,3570000,900,Mehdipatnam,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0,1.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0,1,0,0,0.0,,0.0,0,,0.0,0.0,0.0,0.0,0,0.0
536,536,12600000,2150,Bandlaguda Jagir,3.0,0.0,0.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,1,1.0,0.0,0.0,1.0,0,1,0,0,1.0,1.0,0.0,1,,0.0,0.0,,0.0,0,0.0
537,537,4800000,810,Moula Ali,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0,1.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0,1,0,0,0.0,1.0,1.0,0,1.0,0.0,0.0,0.0,0.0,0,0.0
538,538,11600000,1985,Bandlaguda Jagir,3.0,0.0,0.0,1.0,1.0,1.0,,1,1.0,1.0,1.0,,1,1.0,1.0,1.0,1,1,1.0,0.0,0.0,1.0,0,1,0,0,1.0,1.0,0.0,1,0.0,0.0,0.0,0.0,,0,0.0
539,539,9563000,1555,Kondapur,3.0,0.0,0.0,1.0,1.0,1.0,0.0,1,1.0,0.0,1.0,0.0,0,1.0,0.0,1.0,1,1,0.0,,0.0,0.0,0,0,0,0,1.0,1.0,0.0,1,0.0,,0.0,,0.0,0,0.0
540,540,4800000,810,Moula Ali,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0,1.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0,1,0,0,0.0,1.0,,0,1.0,0.0,0.0,0.0,0.0,0,0.0
541,541,11600000,1985,Bandlaguda Jagir,3.0,0.0,0.0,,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1,1.0,,1.0,1,1,1.0,0.0,0.0,1.0,0,1,0,0,1.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0
542,542,9563000,1555,Kondapur,3.0,0.0,0.0,1.0,1.0,1.0,0.0,1,1.0,0.0,1.0,0.0,0,1.0,0.0,1.0,1,1,0.0,0.0,0.0,0.0,0,0,0,0,1.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0
543,543,3600000,1050,Mehdipatnam,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0,1.0,,0.0,1,0,0.0,0.0,0.0,0.0,0,1,0,0,0.0,0.0,1.0,0,1.0,0.0,0.0,0.0,0.0,0,0.0
544,544,4500000,1014,Mallapur,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0,,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0,1,0,0,0.0,1.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0,0.0
545,545,3900000,1085,Kompally,2.0,0.0,0.0,1.0,1.0,,1.0,0,1.0,0.0,0.0,0.0,0,1.0,,1.0,1,1,0.0,0.0,1.0,0.0,0,1,0,0,1.0,1.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0,0.0
546,546,5800000,1100,Kompally,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0,1.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0,1,0,0,1.0,1.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0,0.0
547,547,3500000,1050,Nizampet,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
548,548,3500000,1050,Nizampet,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0,1.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0,1,1,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0,0.0
549,549,11399999,1860,Kukatpally,3.0,0.0,0.0,,1.0,1.0,1.0,1,1.0,0.0,1.0,1.0,1,1.0,0.0,1.0,1,1,0.0,1.0,1.0,0.0,0,0,0,0,1.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
550,550,11399999,1860,Kukatpally,3.0,0.0,0.0,1.0,1.0,,1.0,1,1.0,0.0,0.0,1.0,1,,,1.0,0,1,0.0,1.0,1.0,0.0,0,0,0,0,1.0,,0.0,0,0.0,0.0,0.0,0.0,,0,0.0
551,551,35000000,3000,Banjara Hills,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
552,552,35000000,3000,Banjara Hills,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0,,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
553,553,4500000,955,Nallagandla Gachibowli,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0,1.0,,,,0,1.0,0.0,0.0,1,1,0.0,,0.0,0.0,0,1,0,0,1.0,1.0,0.0,1,,0.0,0.0,0.0,0.0,0,0.0
554,554,4500000,1155,Gandipet,2.0,,1.0,0.0,1.0,,0.0,1,1.0,0.0,1.0,0.0,0,1.0,0.0,1.0,1,1,0.0,0.0,0.0,0.0,0,1,0,0,1.0,1.0,1.0,0,1.0,0.0,0.0,0.0,0.0,0,0.0
555,555,3500000,1120,Nizampet,2.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0,1.0,,0,1.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0,1,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0,0.0
556,556,3500000,850,Nizampet,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0,1.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0,1,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0,0.0
557,557,3800000,1000,Kachiguda,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0,1.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0,1,0,0,0.0,0.0,1.0,0,1.0,0.0,0.0,0.0,0.0,0,0.0
558,558,3800000,1000,Kachiguda,2.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
559,559,3800000,1000,Kachiguda,2.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
560,560,3800000,1000,Kachiguda,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
561,561,3800000,1000,Kachiguda,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
562,562,3960000,966,Narsingi,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,,0.0,0.0,,0,0.0
563,563,3800000,1000,Kachiguda,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
564,564,3800000,1000,Kachiguda,2.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,0,0.0
565,565,4100000,1050,Mehdipatnam,2.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0,1.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0,1,0,0,0.0,1.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0,0.0
566,566,5500000,1575,Alwal,3.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0.0,1.0,0.0,0,1.0,0.0,0.0,1,0,,0.0,0.0,0.0,0,1,0,0,0.0,1.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0,0.0
567,567,9600000,1700,Nacharam,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
568,568,9600000,1700,Nacharam,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,,0.0,0.0,0,0,0,0,0.0,1.0,0.0,0,,0.0,0.0,,0.0,0,0.0
569,569,6795000,1535,,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.0,0.0,0,0.0,0.0,0.0,,0.0,0,0.0
570,570,3600000,940,Nizampet,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0,1.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0,1,0,0,0.0,0.0,1.0,0,1.0,0.0,0.0,0.0,0.0,0,0.0
571,571,3400000,1060,Nizampet,2.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,0.0,1.0,0.0,0,1.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0,1,0,0,0.0,0.0,1.0,0,1.0,0.0,0.0,0.0,0.0,0,0.0
572,572,3500000,1015,Nizampet,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
573,573,3500000,1015,Nizampet,2.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0,1.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
574,574,5000000,1600,Narsingi,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,,0.0,0,1.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0,1,0,0,0.0,1.0,1.0,0,1.0,0.0,0.0,0.0,0.0,0,0.0
575,575,7000000,1150,Kondapur,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
576,576,5500000,1500,Narsingi,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0,1.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0,1,0,0,0.0,1.0,1.0,0,1.0,0.0,0.0,0.0,1.0,0,0.0
577,577,3870000,1000,Nizampet,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0,1.0,,,1,0,0.0,0.0,0.0,0.0,0,1,0,0,0.0,0.0,1.0,0,1.0,0.0,0.0,0.0,0.0,0,0.0
578,578,5800000,1208,Kompally,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0,1.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0,1,0,0,0.0,1.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0,0.0
579,579,4700000,1000,Toli Chowki,2.0,1.0,0.0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,,0.0,0,0,0.0,,0.0,0.0,0,0,0,0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
580,580,7000000,1150,Kondapur,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
581,581,5500000,1500,Narsingi,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0,1.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0,1,0,0,0.0,1.0,1.0,0,,0.0,0.0,0.0,1.0,0,0.0
582,582,11299999,1700,Kukatpally,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0,0,0,0,1.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
583,583,4500000,1170,Masab Tank,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0,1.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0,1,0,0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0,0.0
584,584,7317000,1090,Kukatpally,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,,0.0,0.0,0.0,0,0.0
585,585,7317000,1090,Kukatpally,2.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0,0.0,0.0,,0.0,0,0,0,0,1.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
586,586,3800000,1050,Nizampet,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0,1.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0,1,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0,0.0
587,587,4850000,1425,Malkajgiri,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0,1.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0,1,0,0,0.0,1.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0,0.0
588,588,4010000,1060,Bolarum,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0,1.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0,1,0,0,0.0,,1.0,0,1.0,0.0,0.0,0.0,0.0,0,0.0
589,589,3550000,1130,Bachupally,2.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,1.0,0.0,0,,0.0,,1,0,0.0,0.0,0.0,0.0,0,1,0,0,0.0,0.0,1.0,0,1.0,0.0,0.0,0.0,0.0,0,0.0
590,590,3300000,930,Nizampet,2.0,,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0,1.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0,1,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,,0.0,0,0.0
591,591,3500000,1085,Nizampet,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0,1.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0,1,0,0,0.0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
592,592,7500000,1420,Toli Chowki,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,,0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.0,0.0,0,0.0,,0.0,,0.0,0,0.0
593,593,4600000,1120,Nizampet,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0,0.0
594,594,8500000,1506,Appa Junction,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0,0.0
595,595,8500000,1506,Appa Junction,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0.0,0.0,1.0,1.0,0,1.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0,1,1,0,1.0,1.0,0.0,0,,0.0,0.0,0.0,0.0,0,0.0
596,596,5500000,1650,Nagole,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0,0.0,0,1.0,0.0,1.0,1,0,0.0,0.0,0.0,0.0,0,0,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
597,597,5500000,1650,Nagole,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0,0.0,0,1.0,0.0,1.0,1,0,0.0,0.0,0.0,,0,1,0,0,1.0,1.0,1.0,0,1.0,0.0,0.0,0.0,1.0,0,1.0
598,598,3900000,1200,Nizampet,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0,1.0,0.0,0.0,1,0,0.0,,0.0,0.0,0,1,0,0,0.0,0.0,1.0,0,1.0,0.0,0.0,0.0,0.0,0,0.0
599,599,4580000,1145,Alwal,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,1.0,1.0,0,1.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0,1,0,0,1.0,1.0,0.0,0,0.0,,0.0,0.0,0.0,0,0.0
600,600,10800000,1875,Kokapet,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1,1.0,0.0,1.0,0.0,0,1.0,0.0,1.0,1,1,1.0,0.0,1.0,0.0,0,0,0,0,1.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0
601,601,15200000,2540,Kokapet,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1,1.0,0.0,1.0,0.0,0,1.0,0.0,1.0,1,1,1.0,0.0,,0.0,0,0,0,0,1.0,,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0
602,602,15200000,2630,Kokapet,4.0,0.0,1.0,1.0,1.0,1.0,1.0,1,1.0,0.0,1.0,0.0,0,1.0,0.0,1.0,1,1,1.0,,1.0,0.0,0,0,0,0,1.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0
603,603,4580000,1145,Alwal,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,1.0,1.0,0,1.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0,1,0,0,1.0,1.0,0.0,0,0.0,,0.0,0.0,0.0,0,0.0
604,604,15000000,2450,Kondapur,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0,0,0,0,,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
605,605,5700000,1425,Alwal,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,1.0,1.0,0,1.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0,1,0,0,1.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
606,606,7200000,1720,Mehdipatnam,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
607,607,20000000,2405,Nanakramguda,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0.0,0.0,1.0,1.0,0,1.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0,1,0,0,1.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
608,608,8797000,1725,Chandanagar,3.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
609,609,10500000,1730,Kukatpally,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0,0.0,,0.0,0.0,0,0,0,0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
610,610,43000000,4070,Madhapur,4.0,1.0,0.0,1.0,1.0,,1.0,1,1.0,0.0,1.0,1.0,0,1.0,0.0,1.0,1,1,0.0,0.0,0.0,0.0,0,1,0,0,1.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
611,611,10000000,2000,Miyapur,3.0,1.0,0.0,1.0,1.0,1.0,1.0,0,1.0,0.0,1.0,1.0,0,1.0,0.0,1.0,1,1,0.0,1.0,1.0,0.0,0,0,0,0,1.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
612,612,10000000,1295,Kondapur,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1,1.0,0.0,1.0,1.0,1,1.0,0.0,1.0,1,1,0.0,0.0,1.0,0.0,0,0,0,0,1.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0
613,613,12000000,1490,Kondapur,3.0,1.0,0.0,,1.0,1.0,0.0,1,1.0,0.0,1.0,1.0,1,1.0,0.0,1.0,1,1,0.0,0.0,1.0,0.0,0,0,0,0,1.0,1.0,0.0,1,,0.0,0.0,0.0,0.0,0,0.0
614,614,10700000,1905,Miyapur,3.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
615,615,10700000,1905,Miyapur,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0.0,0.0,1.0,1.0,0,,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0,0,0,0,1.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
616,616,7900000,1525,Kondapur,3.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
617,617,4900000,1120,Manikonda,2.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
618,618,3800000,1080,Qutub Shahi Tombs,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
619,619,4000000,950,Toli Chowki,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,,0.0,0.0,0.0,0,0.0
620,620,13500000,2700,Manikonda,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
621,621,10000000,1755,Narsingi,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
622,622,10000000,1755,Narsingi,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0.0,0.0,1.0,1.0,0,1.0,0.0,,1,0,0.0,0.0,0.0,0.0,0,1,1,0,1.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
623,623,6200000,1216,Puppalaguda,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0,0,0,0,1.0,1.0,0.0,0,0.0,,0.0,0.0,0.0,0,0.0
624,624,7000000,1210,Nallagandla Gachibowli,2.0,,,,0.0,0.0,0.0,0,0.0,0.0,1.0,,0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.0,0.0,0,0.0,,0.0,0.0,0.0,0,0.0
